time,price,volume,log_return
2010-10-04 09:30:00,25825.574899999927,250309.0,
2010-10-04 09:35:00,42082.295200000044,109929.0,0.48826183453568056
2010-10-04 09:40:00,34915.09809999998,99653.0,-0.18670776469353229
2010-10-04 09:45:00,28919.117499999884,92515.0,-0.18841646436412718
2010-10-04 09:50:00,50684.39130000019,122205.0,0.5611151176814182
2010-10-04 09:55:00,39355.0481,102834.0,-0.25299374549022274
2010-10-04 10:00:00,51824.86189999976,131127.0,0.2752457397794201
2010-10-04 10:05:00,23258.402700000035,72680.0,-0.8012035203877934
2010-10-04 10:10:00,25395.01370000004,69640.0,0.08788637053594048
2010-10-04 10:15:00,21738.679599999967,66734.0,-0.1554596998513423
2010-10-04 10:20:00,30003.409099999975,90769.0,0.3222178679946674
2010-10-04 10:25:00,20193.430199999933,56577.0,-0.39595369799049746
2010-10-04 10:30:00,18110.70849999997,49383.0,-0.10885392072006662
2010-10-04 10:35:00,24535.13609999998,80059.0,0.30360282354188184
2010-10-04 10:40:00,25511.080899999903,64165.0,0.03900668617105561
2010-10-04 10:45:00,45542.59470000007,130460.0,0.5795351324220557
2010-10-04 10:50:00,20351.7747999999,57939.0,-0.8054799134521791
2010-10-04 10:55:00,14126.456300000003,51585.0,-0.3651187492419844
2010-10-04 11:00:00,32944.665300000066,96556.0,0.8467799723547457
2010-10-04 11:05:00,16220.44769999998,51643.0,-0.7085566949250665
2010-10-04 11:10:00,16223.359200000004,49941.0,0.00017947955471523804
2010-10-04 11:15:00,18488.78560000008,60811.0,0.13071223490950276
2010-10-04 11:20:00,27471.359100000125,84945.0,0.3959796101782464
2010-10-04 11:25:00,36326.00830000015,138013.0,0.2793899921386398
2010-10-04 11:30:00,77059.44920000032,252020.0,0.7520432246816232
2010-10-04 11:35:00,35329.126000000106,102264.0,-0.7798694686131208
2010-10-04 11:40:00,9721.074900000007,40091.0,-1.2904115241043412
2010-10-04 11:45:00,40659.31859999981,114749.0,1.430931850796899
2010-10-04 11:50:00,35870.47590000002,144709.0,-0.12531349076425707
2010-10-04 11:55:00,113837.05569999959,336426.0,1.15485353114399
2010-10-04 12:00:00,79279.57710000023,209282.0,-0.36178753420532295
2010-10-04 12:05:00,35691.11090000005,108471.0,-0.7980788923655994
2010-10-04 12:10:00,49733.21440000015,188788.0,0.3317713442941989
2010-10-04 12:15:00,18604.42919999996,64890.0,-0.9832733262745892
2010-10-04 12:20:00,27633.280399999883,86318.0,0.39562117650719025
2010-10-04 12:25:00,21369.875699999964,74281.0,-0.25703860516152405
2010-10-04 12:30:00,27649.421000000068,78431.0,0.2576225346747374
2010-10-04 12:35:00,22627.46940000003,81223.0,-0.2004401590420799
2010-10-04 12:40:00,17520.64089999997,50943.0,-0.2557849624921157
2010-10-04 12:45:00,25624.9694999999,66475.0,0.380187581324556
2010-10-04 12:50:00,16155.356800000036,42855.0,-0.46131556213991365
2010-10-04 12:55:00,33733.239199999894,105922.0,0.7362319925934809
2010-10-04 13:00:00,30806.77760000011,85379.0,-0.09074895994781919
2010-10-04 13:05:00,27504.10290000012,76830.0,-0.11339952781220988
2010-10-04 13:10:00,20624.75229999996,46495.0,-0.2878432674558398
2010-10-04 13:15:00,17243.947600000032,67555.0,-0.1790307043094948
2010-10-04 13:20:00,33576.344999999994,85736.0,0.6663605830329078
2010-10-04 13:25:00,47707.5351000007,190877.0,0.3512675527969821
2010-10-04 13:30:00,48395.0989000005,155731.0,0.014309192226468257
2010-10-04 13:35:00,23667.513999999923,105360.0,-0.7152951556493212
2010-10-04 13:40:00,25460.92340000002,62172.0,0.07304147057908761
2010-10-04 13:45:00,19787.493400000025,70786.0,-0.25209476946511367
2010-10-04 13:50:00,17253.588300000032,71160.0,-0.13702995242711488
2010-10-04 13:55:00,8992.425599999999,44379.0,-0.6516375162439428
2010-10-04 14:00:00,13487.26129999999,41469.0,0.4053630095671318
2010-10-04 14:05:00,15508.29490000006,55043.0,0.13962940306038468
2010-10-04 14:10:00,25224.453600000073,80526.0,0.48643886933489544
2010-10-04 14:15:00,22558.50609999996,54256.0,-0.11170169948887435
2010-10-04 14:20:00,20840.54109999999,62262.0,-0.07921202442619527
2010-10-04 14:25:00,12850.116699999999,44096.0,-0.48354728802740443
2010-10-04 14:30:00,16542.241899999986,41165.0,0.252564331533645
2010-10-04 14:35:00,22768.330700000082,66058.0,0.31945334146792864
2010-10-04 14:40:00,14215.198300000044,39030.0,-0.47105887095519966
2010-10-04 14:45:00,16305.283200000062,59939.0,0.13717748293726614
2010-10-04 14:50:00,34237.89759999996,86129.0,0.7418439695235169
2010-10-04 14:55:00,32362.3758000001,93487.0,-0.056336640224117294
2010-10-04 15:00:00,28823.789700000118,77056.0,-0.11579542987924232
2010-10-04 15:05:00,11743.478799999948,63301.0,-0.8979029866375123
2010-10-04 15:10:00,18194.345100000002,46556.0,0.4378127462332263
